strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,Type,timestamp,timeXvalue
13900,28-Jul-2022,NIFTY,OPTIDXNIFTY28-07-2022CE13900.00,3.0,0,0,0,0,0,0,0,5950,4600,1300,1935.2,50,1967.4,15832.05,CE,2022-06-27 18:58:37.138098,18:58
13950,21-Jul-2022,NIFTY,OPTIDXNIFTY21-07-2022CE13950.00,0.0,0,0,0,0,0,0,0,2750,2750,2750,1690.05,2750,2124.5,15832.05,CE,2022-06-27 18:58:37.138098,18:58
13950,04-Aug-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
13950,11-Aug-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
13950,18-Aug-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
13950,25-Aug-2022,NIFTY,OPTIDXNIFTY25-08-2022CE13950.00,0.0,0,0,0,0,0,0,0,3350,2750,2750,1801.1,2750,2205.2,15832.05,CE,2022-06-27 18:58:37.138098,18:58
13950,14-Jul-2022,NIFTY,OPTIDXNIFTY14-07-2022CE13950.00,0.0,0,0,0,0,0,0,0,3750,3750,1000,1793.4,1000,2169.25,15832.05,CE,2022-06-27 18:58:37.138098,18:58
13950,28-Jul-2022,NIFTY,OPTIDXNIFTY28-07-2022CE13950.00,0.0,0,0,0,0,0,0,0,5850,4850,1250,1869.1,50,1952.25,15832.05,CE,2022-06-27 18:58:37.138098,18:58
13950,07-Jul-2022,NIFTY,OPTIDXNIFTY07-07-2022CE13950.00,0.0,0,0,0,0,0,0,0,5000,5000,1250,1836.55,1250,1941.2,15832.05,CE,2022-06-27 18:58:37.138098,18:58
13950,30-Jun-2022,NIFTY,OPTIDXNIFTY30-06-2022CE13950.00,0.0,0,0,0,0,0,0,0,13500,11850,1950,1822.6,1250,1932.1,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,21-Jul-2022,NIFTY,OPTIDXNIFTY21-07-2022CE14000.00,0.0,0,0,0,0,0,0,0,2750,2750,2750,1644.1,2750,2070.05,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,28-Jul-2022,NIFTY,OPTIDXNIFTY28-07-2022CE14000.00,4644.0,1782,62.264150943396224,2585,0,1848,115.15000000000009,6.645122197535856,12950,7600,50,1845.9,350,1854.05,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,04-Aug-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
14000,11-Aug-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
14000,18-Aug-2022,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
14000,30-Jun-2022,NIFTY,OPTIDXNIFTY30-06-2022CE14000.00,5747.0,-183,-3.0860033726812817,749,0,1834.05,125.25,7.329705056179775,30050,20800,50,1834.4,50,1839.25,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,29-Sep-2022,NIFTY,OPTIDXNIFTY29-09-2022CE14000.00,10.0,0,0,1,0,2020.95,118.70000000000005,6.239978972269683,900,0,900,1152.7,0,0,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022CE14000.00,620.0,8,1.3071895424836601,78,0,2230,73.80000000000018,3.422688062331889,2750,2400,100,2200.05,150,2281.75,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,30-Mar-2023,NIFTY,OPTIDXNIFTY30-03-2023CE14000.00,0.0,0,0,0,0,0,0,0,500,0,500,1556.25,0,0,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023CE14000.00,1.0,0,0,0,0,0,0,0,550,0,50,1755,0,0,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023CE14000.00,0.0,0,0,0,0,0,0,0,0,50,0,0,50,4660,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,27-Jun-2024,NIFTY,OPTIDXNIFTY27-06-2024CE14000.00,0.0,0,0,0,0,0,0,0,0,50,0,0,50,5205,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,26-Dec-2024,NIFTY,OPTIDXNIFTY26-12-2024CE14000.00,0.0,0,0,0,0,0,0,0,0,50,0,0,50,5700,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025CE14000.00,0.0,0,0,0,0,0,0,0,0,50,0,0,50,6150,15832.05,CE,2022-06-27 18:58:37.138098,18:58
14000,24-Dec-2025,,,,,,,,,,,,,,,,,,CE,2022-06-27 18:58:37.138098,18:58
